---Measurement Setup-----------------------------------------------------------------
Device Type: Bode100
Serial Number: JE879C
Date: 13-10-2016
Time: 10:48
Start Frequency (Hz): 10
Stop Frequency (Hz): 50000
Number of Points: 401
Sweep Mode: Logarithmic
Reference Resistance (Ohm): 50
Source Level (dBm): 10
Receiver Bandwidth (Hz): 100
Reference Signal: CH1
Attenuator CH1 (dB): 10
Attenuator CH2 (dB): 0
Input Impedance CH1 (Ohm): 1M
Input Impedance CH2 (Ohm): 1M
Probe CH1: 1:1
Probe CH2: 1:1
-------------------------------------------------------------------------------------
Frequency (Hz),TR2: Gain (Real),TR2: Gain (Imag),TR2: Gain (Degree)
29361.9151335885,-0.000616880402170974,-0.00797275504915232,-94.4243631417994
29993.8216047274,-0.000589660657665776,-0.00782003785561456,-94.312159893602
30639.327522171,-0.000509066411211296,-0.00765118034098352,-93.806527875774
31298.725563631,-0.000482538198970833,-0.00748716834738361,-93.6875380689861
31972.3147056223,-0.000416396124723545,-0.00729590311474181,-93.2664752939094
32660.4003590223,-0.000397499509454272,-0.00714335665881546,-93.1849985114708
33363.294507546,-0.000337064659808022,-0.00701308620097549,-92.751646286966
34081.3158492027,-0.000289862622990129,-0.00687963226189397,-92.4126417163079
34814.7899407956,-0.000263730047889656,-0.00671109417552513,-92.2504299627685
35564.0493455325,-0.000233172519516487,-0.00653960737487424,-92.0420406507434
36329.4337838124,-0.000171198763744349,-0.00642568021456951,-91.5261647537627
37111.2902872575,-0.000152566769906842,-0.00629727502125986,-91.3878578064242
37909.9733560605,-0.000116407537060219,-0.00614310868025651,-91.0855843176739
38725.8451197178,-0.000101599761195653,-0.00601893282390961,-90.9670625821326
39559.2755012216,-4.96952112661587E-05,-0.00589141971247447,-90.4832889996144
40410.6423847867,-1.46781175813214E-06,-0.00575316329143733,-90.0146179436904
41280.3317871858,-1.06122516136356E-05,-0.00565050360102982,-90.1076074906979
42168.7380327728,2.42848332016197E-05,-0.00551190085468643,-89.7475626862542
43076.2639322734,6.09312546782313E-05,-0.00540004661845187,-89.3535323242699
44003.3209654213,9.15937033250787E-05,-0.00526131726904942,-89.0026447188513
44950.3294675282,0.000111727971258377,-0.00516486334324253,-88.7607527029421
45917.718820066,0.000145680432338109,-0.00505859420399391,-88.3504176808218
46905.9276453528,0.000177160175152094,-0.00495717868072794,-87.9532284721289
47915.4040054271,0.000182553856479275,-0.00484014617824562,-87.8400218442502
48946.6056052038,0.000213098782261698,-0.00475690639395148,-87.4349919797477
50000,0.000232849320445309,-0.00463106064934312,-87.1215972340055
