---Measurement Setup-----------------------------------------------------------------
Device Type: Bode100
Serial Number: JE879C
Date: 13-10-2016
Time: 10:47
Start Frequency (Hz): 10
Stop Frequency (Hz): 50000
Number of Points: 401
Sweep Mode: Logarithmic
Reference Resistance (Ohm): 50
Source Level (dBm): 10
Receiver Bandwidth (Hz): 100
Reference Signal: CH1
Attenuator CH1 (dB): 10
Attenuator CH2 (dB): 0
Input Impedance CH1 (Ohm): 1M
Input Impedance CH2 (Ohm): 1M
Probe CH1: 1:1
Probe CH2: 1:1
-------------------------------------------------------------------------------------
Frequency (Hz),TR1: Gain (Real),TR1: Gain (Imag),TR1: Gain (dB)
28137.7605199791,-0.000735252791371713,-0.00831955536354568,-41.5642093310671
28743.3215971444,-0.000663034989078061,-0.00815258824970152,-41.745459002489
29361.9151335885,-0.000633566891626226,-0.00796095611027542,-41.9532754312265
29993.8216047274,-0.000577881357040228,-0.00780197794744405,-42.1321446894445
30639.327522171,-0.00051085991942054,-0.00764337161768704,-42.3149429704409
31298.725563631,-0.000456229043584657,-0.00744791137126366,-42.543044492041
31972.3147056223,-0.000431673898592493,-0.0072871456773306,-42.7336377845649
32660.4003590223,-0.000389517136424008,-0.00715314064407188,-42.8972059054146
33363.294507546,-0.000325013458845,-0.00700749714652271,-43.0794089847803
34081.3158492027,-0.000305446617045617,-0.00684372973349052,-43.2855005377312
34814.7899407956,-0.000266790114138231,-0.00668980150637818,-43.4848337223826
35564.0493455325,-0.000219910780248519,-0.00654182930555439,-43.6811109005783
36329.4337838124,-0.000164449629136144,-0.00641978297817758,-43.8467442287662
37111.2902872575,-0.000145887993628792,-0.00627173554303289,-44.0498959953955
37909.9733560605,-0.000104317903485328,-0.00614185459682338,-44.2327567059701
38725.8451197178,-7.26512652115684E-05,-0.00602276921198038,-44.4034436695186
39559.2755012216,-5.85472127999165E-05,-0.0058901180714686,-44.5970909187139
40410.6423847867,-5.81707042560294E-06,-0.00576133104907964,-44.7895389580092
41280.3317871858,1.86249532440534E-05,-0.00562487657861548,-44.9976924332833
42168.7380327728,3.21905172732181E-05,-0.00549872288283981,-45.1946144986045
43076.2639322734,7.39350572533977E-05,-0.00537960028829599,-45.3841795902726
44003.3209654213,9.13754455823697E-05,-0.00528596430967376,-45.5362179025823
44950.3294675282,0.000107631860624952,-0.00516413106791784,-45.7381687194656
45917.718820066,0.000141279702535866,-0.00505269412034263,-45.9261457178615
46905.9276453528,0.000168495422794497,-0.0049391406390876,-46.1219208245858
47915.4040054271,0.000199312624733653,-0.00485458953118645,-46.2696352254037
48946.6056052038,0.000221963642026783,-0.00474861675372292,-46.4591790887372
50000,0.000226520725475747,-0.00464991948038653,-46.6407971032963
