---Measurement Setup-----------------------------------------------------------------
Device Type: Bode100
Serial Number: JE879C
Date: 13-10-2016
Time: 11:05
Start Frequency (Hz): 10
Stop Frequency (Hz): 50000
Number of Points: 401
Sweep Mode: Logarithmic
Reference Resistance (Ohm): 50
Source Level (dBm): 10
Receiver Bandwidth (Hz): 100
Reference Signal: CH1
Attenuator CH1 (dB): 10
Attenuator CH2 (dB): 0
Input Impedance CH1 (Ohm): 1M
Input Impedance CH2 (Ohm): 1M
Probe CH1: 1:1
Probe CH2: 1:1
-------------------------------------------------------------------------------------
Frequency (Hz),TR2: Impedance (Real),TR2: Impedance (Imag),TR2: Impedance (Ls)
23230.7218002623,1021.25116486086,-9.53979627308579,-6.53576649923164E-05
23730.677043918,1021.48542817466,-10.1665629580532,-6.81842640239302E-05
24241.3919724345,1021.55104245318,-10.2214958484138,-6.71084231432839E-05
24763.098148176,1021.47324870391,-10.287991659175,-6.61219657269135E-05
25296.0321170294,1021.31057643341,-10.4033933020238,-6.54549876156876E-05
25840.4355156551,1021.11187485623,-11.0178364056136,-6.78604323471591E-05
26396.5551810481,1021.51895929236,-10.9695189847875,-6.61394321264614E-05
26964.6432624551,1021.47112281719,-10.947277492707,-6.46147367649001E-05
27544.9573357018,1021.4639145843,-11.5700245624302,-6.68516773637796E-05
28137.7605199791,1021.53535313713,-11.879844607699,-6.71956814450952E-05
28743.3215971444,1021.66205759036,-11.9298243493296,-6.60567537052673E-05
29361.9151335885,1021.14009996363,-12.1797530557427,-6.6019804758667E-05
29993.8216047274,1021.57756470771,-12.5215026400412,-6.64423182335217E-05
30639.327522171,1021.24557329206,-12.9191247253611,-6.71079532987169E-05
31298.725563631,1021.5034305881,-12.8560426838539,-6.5373356419129E-05
31972.3147056223,1021.51084965329,-13.3630093826464,-6.65197067342004E-05
32660.4003590223,1021.42324253631,-13.4907296872612,-6.57406612301699E-05
33363.294507546,1021.72797421966,-13.9688438579061,-6.66364213151004E-05
34081.3158492027,1021.66835603007,-14.489699340213,-6.76648543769246E-05
34814.7899407956,1022.08533126351,-14.7647504076499,-6.74966878987826E-05
35564.0493455325,1021.64106384809,-15.1779294106097,-6.7923718925495E-05
36329.4337838124,1021.53828480087,-15.1037121465515,-6.61675725932144E-05
37111.2902872575,1021.7573837049,-15.5422686543712,-6.66543486916903E-05
37909.9733560605,1021.82712326039,-15.676366205372,-6.58130552577882E-05
38725.8451197178,1021.56295981815,-15.8720468742538,-6.52307188962432E-05
39559.2755012216,1021.81875373786,-16.6896710500296,-6.71459123690952E-05
40410.6423847867,1021.29053325559,-16.6719425987863,-6.56614673499996E-05
41280.3317871858,1021.74652720973,-17.3895938225664,-6.70449992865819E-05
42168.7380327728,1021.64643267951,-17.605697019797,-6.64481281156969E-05
43076.2639322734,1021.71479954686,-17.3651899438431,-6.41595989298795E-05
44003.3209654213,1021.40785232278,-17.7641028393568,-6.42507136835903E-05
44950.3294675282,1021.85129401233,-19.466756928146,-6.8925648105004E-05
45917.718820066,1020.98024929685,-19.3480852731931,-6.70622036486387E-05
46905.9276453528,1021.36398410366,-19.4953222543006,-6.61489295638901E-05
47915.4040054271,1021.74927353872,-19.9165823707881,-6.61545613483465E-05
48946.6056052038,1021.24254886761,-20.1910525676561,-6.56532926571139E-05
50000,1021.37315510919,-20.4640433096391,-6.51390729675137E-05
